NGK_RS09620	-0.9455785872181441	0.9455785872181441
NGK_RS09300	0.7319081437487343	0.7319081437487343
NGK_RS08625	0.5959150382343138	0.5959150382343138
NGK_RS11105	0.5168195479263146	0.5168195479263146
NGK_RS08950	0.4808517853627488	0.4808517853627488
NGK_RS02050	0.4319243689534854	0.4319243689534854
NGK_RS00300	0.43192436895348524	0.43192436895348524
NGK_RS08750	-0.3822093574698513	0.3822093574698513
NGK_RS08165	-0.35370371825245706	0.35370371825245706
NGK_RS08620	-0.3284793043852178	0.3284793043852178
