NGK_RS08635	0.00828865506000277	0.00828865506000277
NGK_RS00425	0.006500913877954834	0.006500913877954834
NGK_RS08850	-0.006337494845981524	0.006337494845981524
NGK_RS02880	0.005939502097946865	0.005939502097946865
NGK_RS08630	-0.005583734195681409	0.005583734195681409
NGK_RS04870	0.005006603508269337	0.005006603508269337
NGK_RS02870	-0.004806559966312692	0.004806559966312692
NGK_RS06905	0.0046710838723841575	0.0046710838723841575
NGK_RS09430	-0.0043302416260256	0.0043302416260256
NGK_RS08645	-0.004256702162202099	0.004256702162202099
